Code,TotalPrice,Area,District,Floors,Address
11525882,12500,100,quan3,4,hem
11928418,3500,42,quan3,2,hem
11928345,3500,27,quan3,3,hem
11928305,4200,27,quan3,3,hemxehoi
11928241,12700,103.7,quan3,5,hemxehoi
11928121,50000,300,quan3,6,hem
11928004,1890,26.86,quan3,2,hem
11925973,28000,117,,2,mattien
9656137,12800,120,quan3,2,hem
11927204,36000,216,quan3,2,hemxehoi
11926983,8000,70,quan3,4,hem
11926914,5000,38.4,quan3,3,hem
11926837,4850,45.4,quan3,2,hem
11833079,6800,43,quan3,4,hem
11926326,16500,75.6,quan3,7,mattien
11925824,5700,47,quan3,1,hem
11649832,32000,300,quan3,6,hem
11677286,10000,77,quan3,3,hem
11677356,10000,77,quan3,3,hemxehoi
11926015,11100,90,quan3,5,hem
11925600,6000,45,quan3,3,hemxehoi
10763168,7300,80,quan3,4,hemxehoi
10773066,7100,80,quan3,4,hemxehoi
11923679,4000,33,quan3,4,hem
11844923,4250,43.7,quan3,4,hem
11836140,1770,21,quan3,2,hemxehoi
11923367,16300,140.4,quan3,2,hem
11924491,13800,112.5,quan3,2,hemxehoi
11760335,10300,67.2,quan3,5,hemxehoi
11750801,4750,53,quan3,4,hem
11811136,7000,42,quan3,3,hem
11922884,13000,114,quan3,5,hem
11922718,12800,114,quan3,5,hem
11581069,11500,60,quan3,4,hem
11562424,17500,408,quan3,4,hemxehoi
11921602,3800,28,quan3,3,hem
11347350,2900,40,quan3,2,hem
11839874,12500,98,quan3,5,hemxehoi
11596109,13300,119,quan3,3,hemxehoi
11172460,3000,40,quan3,2,hem
11822709,16500,76,quan3,5,mattien
11722704,3800,40.8,quan3,2,hem
11918871,15000,132,quan3,2,hemxehoi
11641683,4500,61.2,quan3,5,hem
11259891,10500,66,quan3,5,hemxehoi
11736693,13500,102,quan3,5,hemxehoi
11917893,7500,53,quan3,4,hemxehoi
11448592,14200,130,quan3,2,hemxehoi
11917583,10500,72,quan3,4,hemxehoi
11676076,12500,98,quan3,4,hemxehoi
11760398,10300,67.2,quan3,4,hemxehoi
11437388,12500,100,quan3,5,hem
11917288,10500,84,quan3,3,hemxehoi
11607197,2100,24,quan3,3,hem
11917036,4300,24.8,quan3,4,hem
11917019,7000,42,quan3,4,hem
11810846,10000,89.2,quan3,3,hemxehoi
11917006,4500,28.8,quan3,3,hemxehoi
11916888,11000,70,quan3,4,hem
11916810,3000,32,quan3,2,hem
11916724,8500,100,quan3,4,hem
11916057,4800,30,quan3,2,mattien
11916433,13000,126,quan3,2,hemxehoi
11909775,1900,20,quan3,2,hem
11916013,12900,115,quan3,5,hemxehoi
11614366,7100,50,quan3,4,hem
11813344,6800,42,quan3,3,hem
11915489,7000,53,quan3,4,hem
11512993,4390,54,quan3,4,hem
11915397,4000,33,quan3,4,hem
11915449,5700,60,quan3,3,hem
11915344,12900,119,quan3,3,hemxehoi
11914763,4200,35,quan3,2,hemxehoi
11914716,4200,35,quan3,2,hemxehoi
11914686,4200,35,quan3,2,hemxehoi
11914265,3750,31.5,quan3,4,hem
11661475,13500,132,quan3,2,hemxehoi
11225620,5000,37.5,quan3,3,hemxehoi
11537758,6700,52,quan3,4,hemxehoi
11914038,6200,46,quan3,3,hem
11913368,12800,111.6,quan3,3,hemxehoi
11913250,12800,120,quan3,5,hemxehoi
11834298,10500,90.2,quan3,3,hemxehoi
11819104,10200,80,quan3,4,hemxehoi
11634952,4500,40,quan3,4,hemxehoi
11762897,12800,119,quan3,3,hemxehoi
11912742,17500,180,quan3,3,hem
11770478,8800,92,quan3,3,hemxehoi
11817951,13500,102,quan3,4,hemxehoi
11912464,12500,98,quan3,5,hem
11912325,48000,300,quan3,2,hemxehoi
11912262,9000,92,quan3,2,hem
11912218,7500,58,quan3,3,hem
11707604,10500,99,quan3,3,hem
11699024,9800,108,quan3,4,hemxehoi
11784867,14800,113.4,quan3,2,hemxehoi
11081578,12500,100,quan3,4,hemxehoi
11084639,5200,55,quan3,4,hem
11770423,2850,46.8,quan3,2,hem
11825043,7300,54,quan3,3,hemxehoi
11581602,8500,64,quan3,4,hemxehoi
10549436,8000,76,quan3,4,hemxehoi
11908689,10500,84.8,quan3,3,hem
11911238,36000,209,quan3,2,hemxehoi
11900195,4000,51.75,quan3,4,hem
11911176,36000,209,quan3,2,hemxehoi
11910795,4950,35,quan3,4,hemxehoi
11910657,13500,120,quan3,6,hemxehoi
11910564,13500,120,quan3,6,hemxehoi
11910436,11000,60,quan3,5,hemxehoi
11677205,10000,90,quan3,3,hemxehoi
11221985,6500,72,quan3,2,hem
11697864,6500,44,quan3,3,hemxehoi
11909091,12500,100,quan3,4,hemxehoi
11827503,12500,105.4,quan3,3,hemxehoi
11738227,17800,115.5,quan3,5,hemxehoi
11738188,17800,90,quan3,5,hem
11907962,17500,172.8,quan3,3,hemxehoi
9272113,21800,132,quan3,3,hemxehoi
11827573,12500,100,quan3,3,hemxehoi
11825083,10500,93.5,quan3,3,hem
11523847,30000,240,quan3,3,hem
11295614,6500,60,quan3,4,hemxehoi
11642396,19000,80,quan3,6,hem
11904688,6500,60.8,quan3,2,hemxehoi
11904682,18500,148.5,quan3,4,hem
11656080,10000,93.6,quan3,3,hemxehoi
10924917,5500,52.5,quan3,4,hem
11776497,8500,69.7,quan3,5,hemxehoi
10683195,8000,60.4,quan3,2,hemxehoi
11644351,19000,158,quan3,3,hem
10622187,12800,112,quan3,4,hemxehoi
11903388,10000,60,quan3,5,hemxehoi
11903186,9000,58.5,quan3,4,hemxehoi
11903078,12500,100,quan3,4,hem
11709793,12700,129.15,quan3,2,hemxehoi
11902653,16500,144,quan3,2,hem
11902524,5200,55,quan3,4,hem
11902751,13500,102,quan3,5,hemxehoi
11819050,10000,80,quan3,4,hem
11902482,4500,28.8,quan3,3,hemxehoi
11742167,11000,68,quan3,4,hemxehoi
11741670,11000,60,quan3,4,hemxehoi
11902384,8900,95,quan3,2,hemxehoi
11899677,4800,60,quan3,2,hem
11902180,13500,112,quan3,6,hem
11634949,7900,55,quan3,3,hemxehoi
11634955,6600,72,quan3,4,hemxehoi
11634954,6700,48,quan3,3,hemxehoi
11235190,10800,84,quan3,3,hemxehoi
11235375,12600,100,quan3,4,hemxehoi
11235387,9900,72,quan3,5,hemxehoi
11901995,32000,300,quan3,3,hemxehoi
11269847,6500,64,quan3,3,hem
11219441,5250,40,quan3,5,hemxehoi
11901959,7000,42,quan3,4,hem
11901841,2700,27,quan3,3,hem
11901773,21000,178.5,quan3,4,hem
8676765,56000,364,quan3,3,hem
11601475,16500,145,quan3,7,hem
11805728,16500,104,quan3,5,mattien
11805770,16500,72,quan3,6,mattien
11222205,3000,38,quan3,2,hem
11516130,8200,155,quan3,4,hem
10933913,6500,58,quan3,4,hemxehoi
11816743,9200,72,quan3,4,hemxehoi
11900428,2150,22,quan3,2,hem
11250035,2050,24,quan3,3,hem
11900273,34000,112,quan3,2,mattien
11561043,2050,24,quan3,4,hem
11900252,55000,396,quan3,4,mattien
10696472,20500,138,quan3,3,hemxehoi
11560642,2100,24,quan3,3,hem
11900168,3800,28,quan3,3,hem
11900123,55000,396,quan3,4,mattien
11806825,7200,72,quan3,2,hem
11899690,3540,37.8,quan3,5,hem
11899175,7500,64,quan3,2,hemxehoi
11131854,16500,130,quan3,3,hem
11550650,30000,240,quan3,3,hem
11628467,4500,30,quan3,3,hemxehoi
11683788,4600,57.6,quan3,3,hem
11898550,12500,100,quan3,4,hemxehoi
11898130,13500,90,quan3,3,mattien
11895224,10000,124,quan3,2,hem
11483124,5000,75,quan3,2,hemxehoi
11897714,2200,18,quan3,2,hem
11652538,1750,16,quan3,3,hem
11652497,1400,18,quan3,2,hem
11897338,3950,34,quan3,3,hem
11896722,4900,36,quan3,5,hem
11028338,47000,198,quan3,3,hemxehoi
11562575,7900,150,quan3,3,hem
11895839,6100,53.9,quan3,2,hem
11895703,32000,300,quan3,6,hem
11799942,10000,89.25,quan3,3,hemxehoi
11895641,13000,87.5,quan3,4,hem
11749648,10000,90,quan3,4,hemxehoi
11801437,10000,90.1,quan3,4,hemxehoi
11892449,6000,42,quan3,4,hemxehoi
11892396,6000,42,quan3,4,hemxehoi
11596722,7300,57,quan3,4,hemxehoi
11204756,6500,72,quan3,2,hem
11786404,3550,59.5,quan3,3,hem
11888465,9300,100,quan3,3,hem
11641252,13200,119,quan3,3,hemxehoi
11371244,5000,52,quan3,4,hemxehoi
11889837,11500,90,quan3,7,hemxehoi
11889665,11500,60,quan3,5,hem
11675623,27000,150,quan3,8,hemxehoi
11721663,17000,113,quan3,4,hem
11215355,10200,110,quan3,4,mattien
11888945,17500,120,quan3,5,hem
11455772,12500,100,quan3,5,hemxehoi
11888836,8900,92,quan3,2,hemxehoi
11888798,8000,72,quan3,4,hem
11888778,6700,47.5,quan3,3,hem
11888691,11800,90,quan3,6,hem
11888650,11500,90,quan3,6,hem
11194955,6500,72,quan3,2,hem
11567700,15000,88,quan3,5,hemxehoi
11637360,11500,60,quan3,4,hemxehoi
11637553,5300,49,quan3,3,hemxehoi
11637753,6700,32,quan3,4,hem
11720905,8900,90,quan3,3,hemxehoi
10992413,9900,94,quan3,3,hemxehoi
11155799,10800,80,quan3,4,hemxehoi
11719058,12900,87.5,quan3,4,mattien
11719254,12900,90.36,quan3,4,hemxehoi
11726155,12900,87.5,quan3,4,mattien
11726170,12900,90.36,quan3,4,hemxehoi
11728341,14500,163.8,quan3,2,hemxehoi
11584044,17900,127,quan3,4,mattien
11807411,9500,61.5,quan3,5,hem
11887641,6000,32.4,quan3,4,hem
11601240,42000,306,quan3,5,hemxehoi
11310369,43000,300,quan3,5,hemxehoi
11885932,10000,124,quan3,2,hem
11886896,9700,53.2,quan3,2,hem
11886676,6700,46.8,quan3,4,hemxehoi
11886302,13000,100,quan3,4,hem
11885616,6800,38.25,quan3,3,hemxehoi
11885410,3250,60,quan3,2,hem
11886268,11500,90,quan3,3,hem
11885131,4950,40,quan3,2,hem
11885905,12500,90,quan3,4,hem
11885479,8000,49,quan3,5,hemxehoi
11654061,12000,98,quan3,4,hem
11885273,8000,48,quan3,5,hemxehoi
11706994,12000,66,quan3,4,mattien
11885050,2500,35,quan3,2,hem
11487411,14500,136.5,quan3,2,hemxehoi
11560263,11000,105,quan3,5,hemxehoi
11806706,6500,72,quan3,2,hem
11884718,6500,43.2,quan3,4,hemxehoi
11884646,3600,52,quan3,4,hem
11884138,2700,35,quan3,2,hem
11884131,2200,21.44,quan3,2,hemxehoi
11883989,13500,72,quan3,6,hem
11516034,12500,98,quan3,5,mattien
11585053,3800,56.1,quan3,2,hemxehoi
11883684,3200,36,quan3,3,hem
11649304,6570,46.2,quan3,4,hem
11883563,12500,100,quan3,5,nhahaimattien
11664669,5800,44,quan3,5,hem
11807032,10500,103.6,quan3,2,hemxehoi
11696616,11500,60,quan3,4,hem
11649076,7300,49,quan3,4,hemxehoi
11697967,4700,43.2,quan3,4,hem
11633693,9100,78,quan3,4,hem
11882947,10000,60,quan3,2,hemxehoi
11881499,6600,51,quan3,4,hemxehoi
11880192,6600,51,quan3,4,hemxehoi
11697136,13500,70,quan3,3,hem
11773720,4700,41.64,quan3,4,hem
11773499,10000,71.4,quan3,3,hem
11882838,4300,42,quan3,3,hem
11715862,4500,28.9,quan3,3,hemxehoi
11715885,3700,30,quan3,2,hem
11485283,3800,65.25,quan3,2,hem
11517289,3600,57.8,quan3,2,hemxehoi
11663290,3200,33,quan3,3,hem
11663264,2480,22,quan3,4,hem
11581811,2800,35,quan3,2,hem
11774738,2800,30,quan3,2,hem
11675177,2800,32,quan3,2,hem
11882302,12500,100,quan3,4,hem
11882129,9500,88.8,quan3,2,hemxehoi
11882037,11000,100,quan3,2,hem
11882011,11000,100,quan3,2,hem
11881691,6100,85,quan3,2,hem
11881254,4600,42,quan3,4,hem
11881166,10000,165.5,quan3,3,hemxehoi
11628809,9200,70,quan3,5,hem
11635576,9200,84,quan3,2,hem
11635874,4900,36.72,quan3,4,hem
10952200,6800,57.72,quan3,2,hemxehoi
11202340,5600,50.4,quan3,3,hemxehoi
10984432,5500,40.5,quan3,2,hemxehoi
11879819,14000,120,quan3,4,hemxehoi
11801906,21000,178.5,quan3,4,hem
11880205,3000,33,quan3,2,hem
11880112,4200,38.5,quan3,3,hem
11879626,7000,42,quan3,4,hem
11800818,10000,77.01,quan3,3,hemxehoi
11800788,10000,77,quan3,3,hem
11879246,9400,104,quan3,4,hemxehoi
10676063,3300,76.5,quan3,2,hem
11878881,13400,60,quan3,4,mattien
11511865,25000,216,quan3,3,hem
11783691,18200,131.4,quan3,7,mattien
11878473,12500,100,quan3,3,hemxehoi
11478802,40000,300,quan3,2,hem
11610168,18000,108,quan3,7,hemxehoi
10919093,15000,168,quan3,3,hem
11877724,4200,43.2,quan3,2,hem
11692401,6900,80,quan3,2,hemxehoi
11710629,16000,192,quan3,3,hemxehoi
11877254,18000,128,quan3,5,hem
11634452,22000,148.5,quan3,5,hemxehoi
11875790,3500,35,quan3,2,hem
11875729,3300,33,quan3,2,hem
11700740,12500,100,quan3,4,hemxehoi
11875685,7500,37,quan3,4,mattien
11875651,2900,27,quan3,4,hem
11560315,30000,300,quan3,3,hem
11873806,12000,90,quan3,6,hemxehoi
11873787,12000,90,quan3,7,hem
11873454,12000,90,quan3,6,hemxehoi
11873242,12000,90,quan3,6,hemxehoi
11872394,12900,100,quan3,4,hemxehoi
11871572,13000,88,quan3,4,hem
11871520,11800,90,quan3,6,hem
11131872,4500,49,quan3,3,hem
11605801,11000,64,quan3,4,hemxehoi
11656490,12500,100,quan3,4,hemxehoi
11870049,4500,30,quan3,3,hemxehoi
11869746,2950,27,quan3,2,hemxehoi
11869023,7000,42,quan3,3,hem
11868997,2300,31,quan3,2,hem
11868973,22000,96,quan3,2,hemxehoi
10327878,12000,96,quan3,2,hem
11633212,15500,114.4,quan3,5,hem
10302518,25000,108,quan3,7,mattien
10978486,10500,155,quan3,2,hem
10353046,25000,230,quan3,2,hemxehoi
11784250,15000,112,quan3,4,hem
11089181,6900,46,quan3,4,hemxehoi
11089039,9500,66,quan3,6,hemxehoi
11540240,12000,90,quan3,6,hemxehoi
11617772,9500,92,quan3,3,hemxehoi
11456642,9500,65.6,quan3,6,hemxehoi
11688355,9990,79.5,quan3,3,hemxehoi
11688226,9990,76.5,quan3,3,hemxehoi
11867191,42000,251,quan3,2,hemxehoi
11866973,5200,54,quan3,4,hem
11786520,6950,60,quan3,1,hemxehoi
11778472,7000,56,quan3,2,hemxehoi
11860178,5000,54,quan3,4,hem
11860737,4500,50,quan3,3,hemxehoi
11860685,3500,36,quan3,5,hem
11858377,4000,51,quan3,4,hem
11858158,6600,51,quan3,4,hemxehoi
11219061,8500,150,quan3,3,hem
11781532,14400,120,quan3,2,hem
11781656,13500,112,quan3,2,hem
11781705,13900,100,quan3,4,hem
11781765,12500,105,quan3,5,hem
11781883,16000,150,quan3,3,hem
11602165,11300,60,quan3,4,hem
11764202,7000,60,quan3,4,mattien
11699454,32000,300,quan3,3,hemxehoi
11759515,16700,171,quan3,2,hemxehoi
11862477,6800,79,quan3,3,hemxehoi
11685629,11000,60,quan3,4,hemxehoi
11862268,7500,54,quan3,4,hemxehoi
11774842,12500,98,quan3,5,hem
11707470,6800,47,quan3,4,hemxehoi
11783835,12500,92,quan3,3,hemxehoi
11706777,10000,75,quan3,3,hem
11704935,12500,100,quan3,4,hemxehoi
11784234,12500,92,quan3,3,hemxehoi
10424858,35000,200,quan3,2,hemxehoi
9993677,8500,83.25,quan3,2,hem
11781444,90000,721,quan3,2,hem
11759214,12000,112,quan3,3,hem
11217408,13600,132,quan3,5,hem
11842809,5000,60.7,quan3,4,hem
11847814,12500,100,quan3,5,nhahaimattien
11848226,7800,68,quan3,4,hemxehoi
11846014,13600,120,quan3,6,hem
11844176,4000,204,quan3,5,hem
11538931,5600,30,quan3,4,hemxehoi
11837474,10000,84.66,quan3,3,hem
11719082,7900,50.4,quan3,4,hem
9965672,6800,68,quan3,2,hem
11721359,17000,119,quan3,2,hem
11814941,12500,98,quan3,5,hem
11807974,7000,41.48,quan3,3,hem
11810918,5700,60.9,quan3,5,hem
11810065,4100,38.4,quan3,4,hem
11800571,6200,46,quan3,5,hemxehoi
11771741,3900,22,quan3,5,hem
11749052,5300,52,quan3,3,hem
11745258,12500,152,quan3,3,hem
11745245,12500,152,quan3,3,hem
11632701,12500,100,quan3,4,hemxehoi
11692470,12000,126,quan3,3,hem
11685220,12500,98,quan3,5,hemxehoi
11661153,13500,119,quan3,3,hemxehoi
11660902,7500,80,quan3,3,hemxehoi
11829204,7000,42,quan3,4,hem
11790734,6900,34,quan3,4,hemxehoi
11790026,1770,20.7,quan3,2,hemxehoi
11790744,13000,144,quan3,2,hem
11766263,1800,43,quan3,2,hem
11766244,3070,27,quan3,5,hem
11753834,4100,32.5,quan3,2,hem
11743926,10000,138,quan3,2,mattien
11821560,3400,31.61,quan3,2,hem
11723058,6500,71.4,quan3,2,hemxehoi
11723601,11900,80,quan3,4,hem
11724023,3500,30.6,quan3,3,hem
11724639,6550,61.2,quan3,2,hemxehoi
11593354,1890,60,quan3,3,hemxehoi
11593252,1400,18,quan3,2,hem
11622156,10000,77,quan3,3,hem
11575441,17500,173,quan3,3,hemxehoi
11594372,5500,49.7,quan3,5,hem
11495230,2900,18,quan3,4,hem
11332295,3900,33,quan3,4,hem
10821842,3500,52,quan3,3,hem
10731637,5800,68,quan3,2,hem
10744437,2600,54.4,quan3,1,hem
10696576,3200,24.59,quan3,3,hem
10691132,8800,58.3,quan3,2,hemxehoi
10525962,1400,14,quan3,4,hem
10534977,5200,55,quan3,4,hem
10520512,3800,30,quan3,4,hemxehoi
10489928,7200,67.5,quan3,3,hemxehoi
10460630,3700,35,quan3,1,hem
11935480,5800,94.32,quan4,1,hemxehoi
11847848,2870,41,quan4,2,hem
11728878,2720,18,quan4,3,mattien
11936034,5800,94.32,quan4,2,hemxehoi
11457641,1450,40.1,quan4,2,hem
11932064,1350,26,quan4,2,hem
11819525,10000,168,quan4,4,hem
11844817,1350,26,quan4,2,hem
11927232,3600,35,quan4,4,hem
11926127,5000,44,quan4,3,hem
11737077,1600,26.42,quan4,1,hemxehoi
10776463,4500,72.5,quan4,3,hem
11737184,2080,23.4,quan4,2,hem
11814370,1620,26.16,quan4,2,hemxehoi
11924080,2750,36.8,quan4,3,hem
11923519,4300,73,quan4,3,hemxehoi
11922733,6200,84,quan4,4,hemxehoi
11921734,6400,64,quan4,6,hemxehoi
11302384,2150,28.5,quan4,3,hem
11827282,21000,96,quan4,4,hem
11835913,7000,56,quan4,3,hemxehoi
11913593,2130,30,quan4,3,hem
11678837,3100,26.4,quan4,3,hem
11225356,2100,33,quan4,3,hem
11814499,1600,50,quan4,2,hem
11908363,1700,30,quan4,2,hem
11902205,2400,36,quan4,3,hem
11901412,3200,52.1,quan4,3,hem
11900761,7500,150,quan4,2,hemxehoi
11884164,4500,35,quan4,4,hem
11896142,2200,29.76,quan4,2,hem
11892794,4200,98.9,quan4,1,hemxehoi
11579910,1450,40.1,quan4,2,hem
11886411,5000,44,quan4,3,hem
11885649,4200,30,quan4,3,hem
7068599,2300,95,quan4,3,hem
11451478,1850,48,quan4,1,hem
11870113,1990,30,quan4,1,hem
11484313,1450,40.1,quan4,2,hem
11869038,2550,30,quan4,2,mattien
11864158,3200,52.1,quan4,3,hem
11322667,2200,40.5,quan4,2,hem
11342295,4350,43,quan4,3,hem
11837963,7200,80,quan4,3,hem
11820399,2500,40,quan4,2,hem
11757362,6700,64,quan4,4,mattien
11737204,6200,85.8,quan4,3,hemxehoi
11630895,2990,38.7,quan4,3,hem
11690670,2050,50.8,quan4,5,hem
11690700,3100,42.9,quan4,2,hem
11623456,3200,81,quan4,1,hem
11574775,3500,62.6,quan4,3,hem
11574135,850,14,quan4,2,hem
11197932,1600,24,quan4,2,hem
11114990,1400,39.6,quan4,1,hem
10958644,880,13.92,quan4,3,hem
10882211,730,17.5,quan4,2,hem
10819604,14000,293.8,quan4,1,hem
10832827,1950,30,quan4,2,hem
10732646,2200,31,quan4,2,hem
10418919,1700,38.64,quan4,3,hem
11915837,5500,81,quan5,4,hemxehoi
11845389,5500,27,quan5,4,hemxehoi
11077242,7000,76,quan5,3,hem
11935731,2900,30,quan5,1,hem
11935352,5100,39,quan5,3,hem
11934966,1650,15,quan5,3,hem
11763925,6900,56,quan5,4,hem
11345168,4200,60,quan5,2,hem
11849973,3100,24,quan5,4,hemxehoi
11934333,8900,80,quan5,4,hem
11451642,195000,1192,quan5,3,mattien
11932865,9850,65.6,quan5,4,hemxehoi
11811512,7900,70,quan5,2,hemxehoi
11608859,6300,65,quan5,2,hemxehoi
11772194,8550,64,quan5,4,hemxehoi
11928602,3200,32,quan5,3,hem
11928569,2800,38.95,quan5,2,hem
11927227,8600,49.3,quan5,2,hem
10668951,4990,45,quan5,2,hemxehoi
11616321,6100,70,quan5,4,hem
11000676,6400,48,quan5,3,hemxehoi
10921923,6400,48,quan5,4,hemxehoi
11838811,5600,53.2,quan5,3,hemxehoi
10981063,9700,96,quan5,3,hemxehoi
11915499,2900,30,quan5,1,hem
11000842,7300,64,quan5,3,hemxehoi
11760780,36000,218.5,quan5,4,hemxehoi
9890719,9600,84,quan5,4,hemxehoi
11912948,6400,71.4,quan5,3,hem
11910395,7400,64,quan5,4,hemxehoi
10855945,7900,80,quan5,2,hem
11228217,4600,40,quan5,3,hemxehoi
11629889,8600,90,quan5,2,hemxehoi
11569782,6300,65,quan5,2,hemxehoi
9271094,2450,21,quan5,3,hem
11814084,6700,44.4,quan5,4,hem
11901553,5500,45.5,quan5,3,hem
11901526,5500,47.25,quan5,3,hemxehoi
11901481,7890,70,quan5,2,hemxehoi
11707709,6700,56,quan5,5,hemxehoi
11898510,2000,29.6,quan5,3,hem
11898306,2300,31.05,quan5,1,hem
10922033,7500,80,quan5,2,hemxehoi
11888411,5500,45.5,quan5,3,hem
11887874,5400,44.2,quan5,3,hemxehoi
11886182,5400,45.5,quan5,2,hemxehoi
11886159,5400,45.5,quan5,2,hemxehoi
11885759,4500,45.5,quan5,2,hemxehoi
11113659,3500,34.8,quan5,3,hem
11125158,2400,24,quan5,2,hemxehoi
11358820,5200,49.3,quan5,2,hem
11581446,4450,46.2,quan5,3,hem
11869576,2600,32.5,quan5,2,hem
10795488,6300,65,quan5,2,hemxehoi
11869422,2100,19.5,quan5,1,hem
11869099,3000,27.9,quan5,2,hem
11370436,7500,60.8,quan5,3,hem
11135804,6300,65,quan5,2,hemxehoi
11334468,6700,60,quan5,4,hem
11314768,3000,83,quan5,2,hem
11314744,7800,68,quan5,2,hem
11867020,3500,48,quan5,2,hemxehoi
11861881,1700,21,quan5,3,hem
11501539,11650,115,quan5,4,hem
11606246,4400,46.2,quan5,3,hem
11152621,17000,93.1,quan5,4,hemxehoi
11856600,6900,55,quan5,6,hem
11722882,14500,88,quan5,3,hem
11505295,5500,46.8,quan5,2,hemxehoi
11838955,6500,39.3,quan5,3,hemxehoi
11508190,3100,38,quan5,2,hem
11826288,2150,24.7,quan5,2,hem
8720322,8000,80,quan5,1,nhahaimattien
11828210,6850,86.4,quan5,1,hem
11821172,4800,50.63,quan5,2,hem
11743703,1600,21.84,quan5,2,hem
11622012,5700,46.08,quan5,2,hem
11554010,5500,54.3,quan5,2,hem
11008613,6500,59.13,quan5,3,mattien
11031643,2000,17.32,quan5,2,hem
11021712,7800,68,quan5,1,hem
10882208,3200,80.2,quan5,3,hem
10929043,3100,24,quan5,1,hemxehoi
10902043,5500,54.6,quan5,4,hem
10717201,3800,59.3,quan5,1,hem
10691214,2850,25.92,quan5,2,hem
10605685,6200,69.23,quan5,2,hemxehoi
10601700,7800,67.5,quan5,3,hem
10481184,3800,21,quan5,3,hem
10480747,15000,128,quan5,3,hem
10420348,3650,45.5,quan5,3,hem
11933483,4200,68,quan6,4,hem
9935695,2600,94,quan6,2,hem
11938927,1800,56,quan6,2,hem
11783775,4200,76,quan6,3,mattien
11937639,4100,120,quan6,3,hem
11615624,15000,203,quan6,4,hemxehoi
11522934,13000,246,quan6,2,mattien
11616507,2500,44,quan6,3,hemxehoi
11762048,2000,43.2,quan6,3,hemxehoi
11846316,3500,45.6,quan6,4,hemxehoi
11926986,3200,30.1,quan6,3,hem
11662114,3900,68,quan6,2,hem
11671195,2650,57,quan6,3,hem
11922562,4300,105,quan6,4,hemxehoi
11922520,5000,72.9,quan6,3,mattien
11921835,2350,54,quan6,2,hemxehoi
11917624,2600,42.08,quan6,2,hem
11836478,3500,43.2,quan6,3,hem
11916527,3100,52.5,quan6,3,hem
11915022,4500,47.64,quan6,1,mattien
11912685,2600,36,quan6,2,mattien
11911987,4100,64,quan6,3,mattien
11826755,2600,72,quan6,3,hemxehoi
11763692,2650,40,quan6,2,hemxehoi
11902871,2350,54,quan6,2,hemxehoi
11634171,1070,18,quan6,2,hem
11633104,1350,19.8,quan6,2,hemxehoi
11900124,1600,28,quan6,2,hem
11898640,3700,54,quan6,3,hem
11807890,4800,96,quan6,4,hemxehoi
9721273,2350,56,quan6,3,hemxehoi
11898712,1600,40.8,quan6,2,hem
11895861,6500,49.5,quan6,4,mattien
11896265,2800,109,quan6,3,hem
11889270,2700,32.29,quan6,3,hem
10863284,1850,57,quan6,1,hem
11731369,2500,35,quan6,2,hem
11885904,5700,72,quan6,2,mattien
11775620,1440,23.76,quan6,2,hemxehoi
11882413,2250,33,quan6,2,hem
10646684,2700,38.4,quan6,3,hem
10643238,3520,48,quan6,3,hem
10828652,2700,38.4,quan6,3,hem
11881743,3200,30.6,quan6,3,hemxehoi
10845887,15000,240,quan6,3,nhahaimattien
11881581,2350,54,quan6,2,hemxehoi
11880782,2300,35,quan6,2,hem
11736929,2300,38.4,quan6,3,hem
11800114,2500,40,quan6,3,hem
11876939,1450,23.7,quan6,2,hem
11876909,4100,64,quan6,3,mattien
11152018,2200,35,quan6,2,hem
11797190,2500,44,quan6,3,hemxehoi
11870084,2450,56,quan6,2,hem
11869803,5000,72.9,quan6,3,hemxehoi
11869156,4300,108,quan6,1,hemxehoi
11868721,3100,52,quan6,3,hem
11868486,2650,38.4,quan6,3,hem
11856274,1800,23.2,quan6,3,hem
11773189,12000,377,quan6,2,hem
10646814,2530,36,quan6,4,hem
10643211,2530,36,quan6,4,hem
10828777,2530,36,quan6,4,hem
11811806,3200,88,quan6,2,hem
11651011,3300,56.4,quan6,3,hem
11651359,3400,47.6,quan6,3,hem
11682368,3100,84.5,quan6,3,hem
11689406,3470,64,quan6,3,hemxehoi
11623209,2450,56,quan6,2,hem
11574774,3500,36.67,quan6,3,hem
11387604,670,10.25,quan6,2,hem
11280178,660,8,quan6,1,hem
11254735,4200,48.1,quan6,2,hem
10754920,3000,40,quan6,3,hem
10744110,4600,108.8,quan6,3,hem
10693377,2300,31.5,quan6,1,hem
10601721,3300,91.8,quan6,4,hemxehoi
10534159,1650,48,quan6,1,hem
10490941,1800,27.2,quan6,2,hem
10470223,2050,21,quan6,4,hemxehoi
11922630,1800,42,quan7,2,hem
11892197,3050,60,quan7,3,hemxehoi
11882503,1700,48,quan7,2,hem
11880634,3150,60,quan7,3,hemxehoi
11763880,2650,53.3,quan7,2,hem
11876630,4200,80,quan7,2,hemxehoi
11876565,4200,75,quan7,2,hem
11869873,3000,70,quan7,2,hem
11770190,4500,75,quan7,4,hemxehoi
11817345,750,18,quan7,3,hem
11413055,4250,112.8,quan7,3,hem
10780574,2400,64,quan7,3,hemxehoi
10579643,2400,79.9,quan7,3,hem
11915756,2680,63.3,quan7,2,hem
11915850,2680,60.8,quan7,2,hem
11188148,1350,42,quan7,3,hem
11901083,1790,36,quan7,1,hem
11817692,1780,56,quan7,2,hem
